id	category
tt0164184	62
tt0164181	12
tt0164114	25
tt0164108	19
tt0164085	60
tt0164052	26
tt0164003	24
tt0163988	60
tt0163983	24
tt0163978	60
tt0163676	66
tt0163651	19
tt0163579	62
tt0163187	2
tt0163025	3
tt0162983	54
tt0162830	6
tt0162677	24
tt0162650	43
tt0162360	64
tt0162348	64
tt0162346	15
tt0162236	15
tt0162222	27
tt0161860	54
tt0161743	15
tt0161100	25
tt0161083	41
tt0161081	12
tt0161023	15
tt0160916	25
tt0160862	64
tt0160498	64
tt0160484	29
tt0160401	24
tt0160399	50
tt0160298	19
tt0160236	46
tt0160216	61
tt0160184	12
tt0160127	68
tt0160009	71
tt0159421	28
tt0159365	35
tt0159273	62
tt0159206	64
tt0159097	27
tt0158983	57
tt0158811	28
tt0158622	46
tt0158583	63
tt0157503	49
tt0157472	3
tt0156934	27
tt0156841	25
tt0156812	61
tt0156639	13
tt0156323	41
tt0156205	34
tt0155776	41
tt0155711	72
tt0155267	76
tt0155197	56
tt0154420	54
tt0151804	19
tt0151568	21
tt0151137	35
tt0150433	54
tt0150377	33
tt0150216	6
tt0149964	6
tt0149691	15
tt0149624	27
tt0149261	45
tt0147800	25
tt0147612	15
tt0147004	23
tt0146984	51
tt0146882	23
tt0146838	6
tt0146675	59
tt0146336	12
tt0146316	70
tt0146309	60
tt0145893	52
tt0145681	22
tt0145660	9
tt0145653	6
tt0145531	18
tt0145487	44
tt0144964	70
tt0144814	34
tt0144640	49
tt0144528	64
tt0144214	66
tt0144178	27
tt0144168	49
tt0144120	17
tt0144117	43
tt0144084	56
tt0143746	25
tt0143145	38
tt0142688	30
tt0142342	15
tt0142201	72
tt0142192	58
tt0141926	31
tt0141907	49
tt0141399	64
tt0141369	36
tt0140888	54
tt0140397	15
tt0140352	60
tt0139809	30
tt0139699	25
tt0139654	24
tt0139615	6
tt0139462	27
tt0139414	18
tt0139239	41
tt0139134	27
tt0138987	64
tt0138946	24
tt0138862	68
tt0138749	79
tt0138704	66
tt0138524	64
tt0138510	57
tt0138304	60
tt0138097	25
tt0137523	6
tt0137494	76
tt0137363	24
tt0137338	25
tt0134983	34
tt0134847	34
tt0134630	1
tt0134619	30
tt0134618	5
tt0134273	30
tt0134154	27
tt0134119	24
tt0134084	12
tt0134067	79
tt0133952	74
tt0133751	34
tt0133240	7
tt0133152	3
tt0133117	6
tt0133093	45
tt0132512	27
tt0132347	57
tt0132245	39
tt0131704	14
tt0131646	47
tt0131436	19
tt0131369	15
tt0131325	19
tt0130827	69
tt0130623	7
tt0130444	54
tt0130121	23
tt0130019	64
tt0130018	12
tt0129923	16
tt0129387	64
tt0129332	59
tt0129290	25
tt0129280	19
tt0129167	36
tt0128853	25
tt0128445	15
tt0128442	56
tt0128278	60
tt0128214	27
tt0127723	64
tt0127536	21
tt0127302	45
tt0126938	19
tt0126916	27
tt0126886	15
tt0126859	6
tt0126261	6
tt0126029	14
tt0125971	25
tt0125664	13
tt0125439	23
tt0125022	64
tt0124879	75
tt0124819	55
tt0124718	6
tt0124298	25
tt0124198	41
tt0124179	15
tt0124137	15
tt0123948	12
tt0123755	30
tt0122933	41
tt0122906	23
tt0122718	36
tt0122690	38
tt0122541	23
tt0122459	25
tt0122151	74
tt0121766	70
tt0121765	70
tt0121164	51
tt0120917	14
tt0120915	70
tt0120913	36
tt0120912	36
tt0120910	67
tt0120907	17
tt0120906	22
tt0120903	47
tt0120902	50
tt0120891	45
tt0120890	22
tt0120889	51
tt0120885	15
tt0120882	32
tt0120879	77
tt0120878	25
tt0120877	29
tt0120863	6
tt0120857	54
tt0120844	3
tt0120834	66
tt0120832	33
tt0120831	15
tt0120828	44
tt0120824	6
tt0120815	39
tt0120813	41
tt0120804	73
tt0120802	78
tt0120800	14
tt0120797	25
tt0120794	67
tt0120791	52
tt0120784	0
tt0120780	24
tt0120776	6
tt0120775	35
tt0120772	25
tt0120770	64
tt0120769	0
tt0120768	58
tt0120764	55
tt0120762	67
tt0120755	71
tt0120751	70
tt0120749	0
tt0120746	71
tt0120744	44
tt0120738	3
tt0120737	44
tt0120735	13
tt0120724	68
tt0120722	25
tt0120716	16
tt0120710	60
tt0120709	54
tt0120703	25
tt0120701	15
tt0120696	0
tt0120693	41
tt0120689	22
tt0120686	15
tt0120684	37
tt0120681	12
tt0120679	27
tt0120669	15
tt0120663	30
tt0120662	63
tt0120660	58
tt0120657	44
tt0120655	8
tt0120654	17
tt0120647	62
tt0120646	6
tt0120645	75
tt0120633	6
tt0120632	51
tt0120631	25
tt0120630	79
tt0120623	14
tt0120620	66
tt0120618	19
tt0120613	6
tt0120611	18
tt0120609	68
tt0120603	6
tt0120601	15
tt0120598	7
tt0120595	28
tt0120591	3
tt0120587	79
tt0120586	56
tt0120577	1
tt0120533	15
tt0120531	64
tt0120484	19
tt0120483	68
tt0120479	44
tt0120461	62
tt0120402	6
tt0120391	23
tt0120390	74
tt0120382	15
tt0120370	48
tt0120363	14
tt0120347	38
tt0120338	27
tt0120324	40
tt0120321	5
tt0120274	54
tt0120255	5
tt0120210	13
tt0120207	45
tt0120201	45
tt0120188	39
tt0120185	13
tt0120184	50
tt0120179	76
tt0120177	18
tt0120176	66
tt0120169	15
tt0120157	73
tt0120152	73
tt0120148	23
tt0120133	32
tt0120122	23
tt0120107	74
tt0120102	35
tt0120094	37
tt0120082	12
tt0120053	3
tt0120018	31
tt0120008	74
tt0120004	30
tt0119978	24
tt0119942	16
tt0119937	37
tt0119934	37
tt0119925	47
tt0119905	15
tt0119874	74
tt0119843	27
tt0119822	25
tt0119807	9
tt0119778	25
tt0119738	2
tt0119707	70
tt0119698	8
tt0119695	68
tt0119670	15
tt0119668	22
tt0119654	55
tt0119643	51
tt0119592	24
tt0119574	13
tt0119572	27
tt0119567	47
tt0119528	52
tt0119502	37
tt0119494	77
tt0119488	22
tt0119485	35
tt0119468	22
tt0119448	10
tt0119396	4
tt0119395	71
tt0119361	5
tt0119360	19
tt0119349	6
tt0119346	8
tt0119345	12
tt0119338	56
tt0119326	19
tt0119314	27
tt0119313	27
tt0119304	25
tt0119229	76
tt0119227	59
tt0119217	6
tt0119210	33
tt0119190	46
tt0119177	60
tt0119174	66
tt0119173	39
tt0119164	13
tt0119137	55
tt0119116	47
tt0119094	74
tt0119081	53
tt0119080	6
tt0119051	62
tt0119033	27
tt0119019	15
tt0119008	56
tt0118998	32
tt0118972	0
tt0118971	66
tt0118956	47
tt0118954	19
tt0118929	50
tt0118928	71
tt0118925	75
tt0118901	54
tt0118887	24
tt0118884	50
tt0118883	76
tt0118880	74
tt0118866	13
tt0118863	41
tt0118849	61
tt0118842	25
tt0118836	19
tt0118829	14
tt0118798	25
tt0118789	72
tt0118771	58
tt0118755	11
tt0118749	6
tt0118736	47
tt0118717	77
tt0118715	41
tt0118688	45
tt0118665	55
tt0118655	41
tt0118632	6
tt0118617	67
tt0118615	71
tt0118607	6
tt0118589	78
tt0118583	26
tt0118577	19
tt0118571	62
tt0118570	75
tt0118548	0
tt0118541	41
tt0118480	47
tt0118327	77
tt0118301	19
tt0118276	51
tt0118158	6
tt0118113	23
tt0118111	19
tt0118055	27
tt0117998	62
tt0117958	15
tt0117951	77
tt0117918	25
tt0117913	24
tt0117894	59
tt0117891	24
tt0117887	1
tt0117802	15
tt0117786	9
tt0117765	24
tt0117731	3
tt0117723	19
tt0117705	14
tt0117666	6
tt0117665	24
tt0117653	43
tt0117631	78
tt0117628	25
tt0117608	19
tt0117603	76
tt0117571	12
tt0117509	27
tt0117500	71
tt0117438	4
tt0117333	51
tt0117331	44
tt0117283	2
tt0117218	64
tt0117119	19
tt0117108	64
tt0117104	25
tt0117060	71
tt0117057	25
tt0117039	21
tt0117011	76
tt0117002	29
tt0116999	6
tt0116996	45
tt0116931	49
tt0116908	58
tt0116905	6
tt0116778	19
tt0116745	69
tt0116743	56
tt0116731	60
tt0116729	54
tt0116705	75
tt0116695	25
tt0116654	34
tt0116629	47
tt0116583	61
tt0116493	75
tt0116483	19
tt0116477	77
tt0116421	68
tt0116414	15
tt0116410	6
tt0116409	60
tt0116404	6
tt0116378	56
tt0116367	59
tt0116361	24
tt0116324	19
tt0116322	7
tt0116320	42
tt0116313	19
tt0116277	62
tt0116269	72
tt0116260	24
tt0116259	22
tt0116253	71
tt0116250	37
tt0116242	64
tt0116225	3
tt0116213	58
tt0116209	27
tt0116136	44
tt0116040	62
tt0115963	59
tt0115956	58
tt0115907	60
tt0115857	62
tt0115856	49
tt0115798	15
tt0115759	74
tt0115736	24
tt0115734	72
tt0115725	32
tt0115710	24
tt0115641	41
tt0115632	37
tt0115495	24
tt0115472	11
tt0115341	32
tt0115082	55
tt0114906	15
tt0114898	3
tt0114857	74
tt0114825	52
tt0114814	22
tt0114781	74
tt0114709	14
tt0114681	72
tt0114660	56
tt0114614	45
tt0114609	29
tt0114608	59
tt0114508	26
tt0114436	16
tt0114388	27
tt0114369	22
tt0114345	27
tt0114287	37
tt0114279	77
tt0114214	43
tt0114194	59
tt0114148	7
tt0114113	25
tt0114069	62
tt0113987	37
tt0113957	58
tt0113862	1
tt0113855	70
tt0113845	68
tt0113749	64
tt0113627	27
tt0113552	74
tt0113540	6
tt0113463	16
tt0113451	24
tt0113419	61
tt0113416	25
tt0113362	16
tt0113326	49
tt0113321	25
tt0113253	29
tt0113243	24
tt0113189	38
tt0113161	41
tt0113118	15
tt0113101	57
tt0113071	71
tt0112883	25
tt0112864	71
tt0112851	74
tt0112818	40
tt0112760	44
tt0112740	62
tt0112722	22
tt0112715	47
tt0112697	64
tt0112642	32
tt0112641	56
tt0112585	25
tt0112579	27
tt0112573	35
tt0112471	27
tt0112462	44
tt0112442	68
tt0112431	75
tt0112401	31
tt0112389	8
tt0112384	6
tt0112346	25
tt0112281	19
tt0112173	6
tt0111756	56
tt0111742	29
tt0111686	12
tt0111512	49
tt0111503	68
tt0111438	73
tt0111301	38
tt0111280	3
tt0111257	71
tt0111255	43
tt0111161	56
tt0111143	71
tt0111127	41
tt0111070	32
tt0110997	71
tt0110989	75
tt0110971	15
tt0110944	42
tt0110912	56
tt0110857	41
tt0110759	19
tt0110725	71
tt0110622	41
tt0110490	62
tt0110475	9
tt0110399	9
tt0110367	61
tt0110357	7
tt0110322	27
tt0110265	69
tt0110189	41
tt0110148	59
tt0110137	25
tt0110074	13
tt0110057	6
tt0110027	73
tt0110005	69
tt0109831	23
tt0109830	15
tt0109813	32
tt0109759	5
tt0109707	15
tt0109686	19
tt0109635	60
tt0109506	39
tt0109504	15
tt0109446	22
tt0109445	19
tt0109444	0
tt0109348	41
tt0109266	56
tt0109254	68
tt0109190	20
tt0109040	19
tt0109015	75
tt0108967	40
tt0108551	37
tt0108550	27
tt0108517	59
tt0108500	57
tt0108399	76
tt0108358	37
tt0108320	15
tt0108308	36
tt0108255	11
tt0108101	77
tt0108052	37
tt0108000	27
tt0107983	43
tt0107978	74
tt0107953	34
tt0107943	77
tt0107840	27
tt0107822	78
tt0107818	6
tt0107798	22
tt0107750	39
tt0107719	32
tt0107711	76
tt0107659	9
tt0107616	23
tt0107614	46
tt0107554	24
tt0107474	54
tt0107362	44
tt0107290	3
tt0107254	59
tt0107120	32
tt0107079	60
tt0107048	52
tt0107007	35
tt0106977	58
tt0106950	73
tt0106918	66
tt0106792	18
tt0106677	19
tt0106611	20
tt0106582	71
tt0106469	56
tt0106308	57
tt0106246	60
tt0106233	20
tt0106226	27
tt0106223	20
tt0105793	1
tt0105695	6
tt0105459	73
tt0105236	24
tt0105217	24
tt0105211	6
tt0105112	74
tt0104952	41
tt0104940	32
tt0104868	75
tt0104850	64
tt0104839	27
tt0104815	76
tt0104797	37
tt0104714	74
tt0104694	15
tt0104692	53
tt0104691	42
tt0104567	49
tt0104454	77
tt0104431	20
tt0104427	56
tt0104348	22
tt0104257	60
tt0104215	45
tt0104070	57
tt0104036	40
tt0103874	59
tt0103859	25
tt0103855	78
tt0103776	45
tt0103644	26
tt0103639	14
tt0103247	6
tt0103064	45
tt0103060	36
tt0102989	56
tt0102984	0
tt0102975	3
tt0102943	15
tt0102926	24
tt0102915	68
tt0102798	42
tt0102782	27
tt0102744	42
tt0102713	27
tt0102510	41
tt0102494	6
tt0102492	46
tt0102307	56
tt0102138	16
tt0102070	44
tt0102065	25
tt0102057	28
tt0102005	0
tt0101917	57
tt0101889	15
tt0101764	9
tt0101761	37
tt0101540	4
tt0101507	56
tt0101452	8
tt0101412	70
tt0101272	57
tt0100827	18
tt0100814	34
tt0100802	45
tt0100666	55
tt0100405	64
tt0100403	26
tt0100168	78
tt0100146	18
tt0100142	25
tt0099938	9
tt0099816	7
tt0099810	71
tt0099785	75
tt0099700	57
tt0099685	56
tt0099674	56
tt0099653	51
tt0099587	62
tt0099582	34
tt0099487	51
tt0099423	74
tt0099422	76
tt0099371	39
tt0099348	6
tt0099253	59
tt0099088	55
tt0099052	57
tt0098987	9
tt0098948	15
tt0098724	6
tt0098635	25
tt0098625	41
tt0098622	59
tt0098546	15
tt0098519	20
tt0098503	26
tt0098439	68
tt0098382	3
tt0098273	22
tt0098213	48
tt0098206	74
tt0098084	59
tt0097981	59
tt0097965	25
tt0097815	19
tt0097742	38
tt0097576	44
tt0097499	21
tt0097474	29
tt0097441	35
tt0097388	18
tt0097239	75
tt0097216	6
tt0097165	15
tt0096969	37
tt0096933	74
tt0096928	55
tt0096895	44
tt0096874	55
tt0096754	60
tt0096487	0
tt0096320	41
tt0096256	34
tt0096219	6
tt0096061	15
tt0096054	15
tt0095956	71
tt0095953	6
tt0095904	24
tt0095889	29
tt0095863	26
tt0095742	59
tt0095690	25
tt0095687	64
tt0095631	68
tt0095497	6
tt0095489	7
tt0095484	12
tt0095354	54
tt0095271	29
tt0095179	18
tt0095016	74
tt0094947	27
tt0094862	59
tt0094799	6
tt0094764	73
tt0094737	52
tt0094721	57
tt0094625	73
tt0094612	68
tt0094484	22
tt0094291	56
tt0094226	24
tt0094137	75
tt0094118	57
tt0094074	38
tt0094012	55
tt0093894	74
tt0093818	19
tt0093779	28
tt0093773	26
tt0093629	59
tt0093512	77
tt0093483	62
tt0093437	57
tt0093428	38
tt0093389	21
tt0093378	37
tt0093300	29
tt0093278	71
tt0093200	19
tt0093177	53
tt0093105	15
tt0093010	27
tt0092991	57
tt0092804	21
tt0092796	57
tt0092695	14
tt0092675	37
tt0092644	68
tt0092615	44
tt0092548	39
tt0092493	44
tt0092337	54
tt0092325	27
tt0092240	26
tt0092099	27
tt0092076	18
tt0092007	55
tt0092005	6
tt0091939	64
tt0091934	77
tt0091886	35
tt0091867	77
tt0091860	56
tt0091763	77
tt0091738	52
tt0091671	62
tt0091635	27
tt0091578	23
tt0091419	34
tt0091396	64
tt0091276	34
tt0091225	47
tt0091203	38
tt0091129	44
tt0091080	29
tt0090863	6
tt0090848	51
tt0090728	44
tt0090655	12
tt0090605	47
tt0090555	49
tt0090357	33
tt0090329	24
tt0090327	30
tt0090264	38
tt0090190	26
tt0090095	16
tt0090022	0
tt0089908	11
tt0089907	34
tt0089893	44
tt0089880	71
tt0089767	4
tt0089755	27
tt0089686	59
tt0089530	3
tt0089489	73
tt0089461	1
tt0089457	8
tt0089444	1
tt0089348	74
tt0089173	12
tt0088993	18
tt0088944	71
tt0088939	6
tt0088846	77
tt0088763	55
tt0088727	5
tt0088323	28
tt0088247	73
tt0088170	47
tt0088161	52
tt0088103	11
tt0087995	41
tt0087985	39
tt0087928	19
tt0087892	21
tt0087843	54
tt0087800	18
tt0087538	61
tt0087469	44
tt0087451	47
tt0087428	23
tt0087363	57
tt0087298	29
tt0087277	78
tt0087262	26
tt0087182	47
tt0087130	73
tt0087089	56
tt0087078	44
tt0087015	34
tt0086993	42
tt0086984	33
tt0086960	9
tt0086879	37
tt0086759	58
tt0086619	77
tt0086582	77
tt0086567	4
tt0086541	17
tt0086491	59
tt0086465	19
tt0086393	73
tt0086250	56
tt0086197	6
tt0086190	70
tt0086066	56
tt0086034	38
tt0086006	38
tt0085995	19
tt0085871	27
tt0085868	5
tt0085862	0
tt0085811	38
tt0085636	34
tt0085575	25
tt0085549	78
tt0085407	34
tt0085334	75
tt0084967	44
tt0084855	6
tt0084805	25
tt0084787	34
tt0084726	47
tt0084522	17
tt0084516	59
tt0084316	45
tt0084296	42
tt0084171	55
tt0084132	35
tt0083987	21
tt0083972	29
tt0083944	39
tt0083943	71
tt0083929	15
tt0083907	59
tt0083866	55
tt0083833	15
tt0083767	57
tt0083739	43
tt0083722	59
tt0083658	4
tt0083642	19
tt0083630	44
tt0083254	19
tt0083131	19
tt0083113	33
tt0083001	29
tt0082979	37
tt0082971	44
tt0082958	4
tt0082934	24
tt0082817	74
tt0082766	37
tt0082763	57
tt0082694	3
tt0082648	44
tt0082533	18
tt0082517	19
tt0082509	8
tt0082507	55
tt0082484	5
tt0082467	12
tt0082418	12
tt0082405	15
tt0082398	38
tt0082340	73
tt0082307	18
tt0082288	44
tt0082198	44
tt0082158	21
tt0082122	56
tt0082096	63
tt0082085	33
tt0081633	11
tt0081573	47
tt0081534	51
tt0081505	6
tt0081400	38
tt0081398	37
tt0081375	19
tt0081291	5
tt0081283	6
tt0081071	4
tt0081059	35
tt0080855	6
tt0080771	55
tt0080749	59
tt0080745	38
tt0080684	70
tt0080678	37
tt0080661	33
tt0080549	37
tt0080492	19
tt0080487	19
tt0080455	9
tt0080453	27
tt0080339	19
tt0079945	47
tt0079826	78
tt0079758	34
tt0079709	56
tt0079588	11
tt0079574	38
tt0079550	62
tt0079501	3
tt0079240	40
tt0079116	56
tt0078872	7
tt0078869	45
tt0078788	6
tt0078754	1
tt0078748	53
tt0078723	19
tt0078504	28
tt0078346	47
tt0077975	19
tt0077838	48
tt0077766	29
tt0077651	29
tt0077631	27
tt0077572	39
tt0077531	6
tt0077416	77
tt0077405	27
tt0077296	42
tt0077294	45
tt0077269	40
tt0076759	70
tt0076752	38
tt0076740	60
tt0076451	78
tt0076271	34
tt0076257	19
tt0076245	6
tt0076175	77
tt0076141	19
tt0076009	18
tt0075909	45
tt0075860	6
tt0075784	35
tt0075686	64
tt0075314	56
tt0075148	6
tt0075147	27
tt0075005	30
tt0074958	27
tt0074812	47
tt0074512	19
tt0074486	59
tt0074174	75
tt0073486	6
tt0073195	60
tt0072856	45
tt0072684	35
tt0072626	18
tt0072431	19
tt0072271	29
tt0072081	13
tt0071853	11
tt0071807	38
tt0071562	56
tt0071524	25
tt0071360	66
tt0071230	19
tt0071206	7
tt0070735	72
tt0070707	55
tt0070518	27
tt0070379	24
tt0070328	38
tt0070047	18
tt0069768	45
tt0069704	1
tt0069467	54
tt0069293	50
tt0069089	41
tt0068699	33
tt0068646	56
tt0068611	30
tt0068555	19
tt0068408	45
tt0068156	61
tt0068135	58
tt0068098	15
tt0067992	32
tt0067810	24
tt0067756	6
tt0067580	51
tt0067116	0
tt0067093	61
tt0067065	45
tt0066995	38
tt0066808	19
tt0066769	4
tt0066580	48
tt0066549	35
tt0066473	35
tt0066206	37
tt0066141	29
tt0066090	6
tt0065895	69
tt0065611	25
tt0065579	19
tt0065571	54
tt0065528	15
tt0065466	1
tt0065462	47
tt0065446	25
tt0065214	44
tt0065112	60
tt0065054	78
tt0064990	16
tt0064782	25
tt0064757	38
tt0064665	6
tt0064116	54
tt0064115	56
tt0063829	75
tt0063592	13
tt0063522	6
tt0063385	61
tt0063350	12
tt0062794	27
tt0062711	8
tt0062622	11
tt0062512	38
tt0062235	12
tt0062138	4
tt0061809	56
tt0061747	4
tt0061107	4
tt0060816	77
tt0060665	21
tt0060490	58
tt0060438	19
tt0060196	54
tt0060153	20
tt0059825	31
tt0059800	38
tt0059742	61
tt0059592	16
tt0059418	44
tt0059245	37
tt0059113	27
tt0059026	65
tt0058701	16
tt0058461	39
tt0058414	27
tt0058385	61
tt0058331	32
tt0058182	13
tt0058150	38
tt0058085	35
tt0057733	32
tt0057590	13
tt0057193	9
tt0057163	6
tt0057115	35
tt0057076	38
tt0057012	19
tt0057007	64
tt0056937	21
tt0056800	35
tt0056592	56
tt0056217	6
tt0056197	35
tt0056193	77
tt0056172	21
tt0055928	38
tt0055689	19
tt0055614	24
tt0055312	15
tt0055184	27
tt0055031	6
tt0054997	6
tt0054215	12
tt0053793	6
tt0053604	25
tt0053291	64
tt0053290	35
tt0053131	6
tt0052646	34
tt0051459	27
tt0050212	77
tt0050083	56
tt0049875	27
tt0049513	6
tt0049452	27
tt0048750	64
tt0048452	54
tt0047478	42
tt0047296	56
tt0046949	6
tt0046672	28
tt0046247	6
tt0046126	4
tt0045793	27
tt0045546	34
tt0045152	64
tt0044706	4
tt0044672	27
tt0044533	56
tt0044081	6
tt0044030	61
tt0043949	37
tt0042200	64
tt0042114	75
tt0041866	4
tt0041841	39
tt0040724	42
tt0040694	64
tt0040671	56
tt0040525	22
tt0039927	27
tt0039416	27
tt0038650	51
tt0038499	27
tt0038213	6
tt0038116	27
tt0038109	33
tt0037884	6
tt0036868	27
tt0036628	19
tt0035959	51
tt0035423	52
tt0034583	27
tt0034492	61
tt0033729	61
tt0032976	66
tt0032910	67
tt0032455	67
tt0032273	27
tt0032264	61
tt0032138	28
tt0031679	15
tt0031381	35
tt0030993	25
tt0029852	27
tt0029583	67
tt0029442	27
tt0027977	75
tt0027438	42
tt0027125	64
tt0025316	64
tt0024548	25
tt0024034	64
tt0022879	27
tt0020960	6
tt0019729	27
tt0018737	69
tt0017136	54
